nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8
4180095948,P,Reguler,SMAN 2 SUBANG,Kab Subang,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,285,78.31,Tidak Lulus,Tidak Lulus,10,9.8,1,0,9.8,9.8,9.8,9.8
4180096243,L,Reguler,SMKN 2 KOTA BEKASI,Kota Bekasi,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,103,82.88,Tidak Lulus,Tidak Lulus,10.2,10.4,1.1,0,10.4,10.4,10.4,10.4
4180099905,L,Reguler,SMA KP CIWIDEY PASIRJAMBU,Kab Bandung,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,32,78.89,Tidak Lulus,Tidak Lulus,9.9,9.9,1,0,9.9,9.9,9.9,9.9
4180100992,P,Bidik Misi,SMKN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,104,83.26,Tidak Lulus,Tidak Lulus,10.5,10.4,1.1,0,10.4,10.4,10.4,10.4
4180101843,P,Reguler,SMA KP CIWIDEY PASIRJAMBU,Kab Bandung,Jawa Barat,PENDIDIKAN GEOGRAFI,Tidak Memilih,32,83.11,PENDIDIKAN GEOGRAFI,pil_1,10.4,10.4,1,0,10.4,10.4,10.4,10.4
4180103903,L,Bidik Misi,SMKS MUHAMMADIYAH TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,192,84.9,Tidak Lulus,Tidak Lulus,10.6,10.6,1,0,10.6,10.6,10.6,10.6
4180104558,P,Reguler,SMAN 72 JAKARTA,Kota Jakarta Utara,DKI Jakarta,ILMU POLITIK,Tidak Memilih,108,80.55,Tidak Lulus,Tidak Lulus,10,10.1,1,0,10.1,10.1,10.1,10.1
4180108477,L,Reguler,SMAN 1 JATISARI,Kab Karawang,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,211,82.06,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3
4180109348,P,Bidik Misi,SMA BINA MUDA CICALENGKA,Kab Bandung,Jawa Barat,AGROTEKNOLOGI ,Tidak Memilih,248,83.45,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180113112,P,Reguler,SMAN 2 CIKARANG PUSAT,Kab Bekasi,Jawa Barat,AGROTEKNOLOGI ,Tidak Memilih,108,80.86,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180114018,P,Reguler,MAN CIBEUREUM,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,20,79.27,Tidak Lulus,Tidak Lulus,10,9.9,1,0,9.9,9.9,9.9,9.9
4180115083,P,Bidik Misi,SMAN 92 JAKARTA,Kota Jakarta Utara,DKI Jakarta,GIZI,Tidak Memilih,108,83.63,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5
4180115264,P,Reguler,SMAN 3 BANJAR,Kota Banjar,Jawa Barat,ILMU POLITIK,Tidak Memilih,131,79.71,Tidak Lulus,Tidak Lulus,10.3,10,1,0,10,10,10,10
4180115571,P,Reguler,SMAN 92 JAKARTA,Kota Jakarta Utara,DKI Jakarta,PENDIDIKAN BIOLOGI,Tidak Memilih,108,80.08,Tidak Lulus,Tidak Lulus,10,10,1,0,10,10,10,10
4180562315,P,Reguler,SMK DARUSSALAM KARANGPUCUNG,Kab Cilacap,Jawa Tengah,EKONOMI SYARIAH,Tidak Memilih,106,87.65,EKONOMI SYARIAH,pil_1,10.3,11,1,0,11,11,11,11
4180119175,P,Bidik Misi,SMAN 1 PARIGI,Kab Ciamis,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,160,88.98,KESEHATAN MASYARAKAT,pil_1,11.3,11.1,1,0,11.1,11.1,11.1,11.1
4180001694,P,Reguler,SMKS KESEHATAN KH ILYAS RUHIYAT,Kab Tasikmalaya,Jawa Barat,GIZI,Tidak Memilih,67,85.04,GIZI,pil_1,10.6,10.6,1,0,10.6,10.6,10.6,10.6
4180003901,P,Reguler,SMKS KESEHATAN KH ILYAS RUHIYAT,Kab Tasikmalaya,Jawa Barat,GIZI,Tidak Memilih,67,84.73,GIZI,pil_1,10.4,10.6,1,0,10.6,10.6,10.6,10.6
4180121322,L,Reguler,SMKN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,127,81.01,Tidak Lulus,Tidak Lulus,10.9,10.1,1,0,10.1,10.1,10.1,10.1
4180124446,P,Reguler,SMAS PGRI 1 BEKASI,Kota Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,125,82.6,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180124945,L,Reguler,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI ",Tidak Memilih,183,80.11,Tidak Lulus,Tidak Lulus,10.1,10,1.1,0,10,10,10,10
4180126316,L,Reguler,SMAN 13 GARUT,Kab Garut,Jawa Barat,AGRIBISNIS ,Tidak Memilih,184,77.47,Tidak Lulus,Tidak Lulus,9.8,9.7,1,0,9.7,9.7,9.7,9.7
4180127177,P,Reguler,SMAN 1 BANJARSARI,Kab Ciamis,Jawa Barat,AKUNTANSI,Tidak Memilih,237,83.45,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180128526,P,Bidik Misi,SMAN 1 PAMIJAHAN,Kab Bogor,Jawa Barat,AKUNTANSI,Tidak Memilih,123,79.87,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10
4180128796,L,Bidik Misi,SMAS BINA PUTERA KOPO,Kab Serang,Banten,TEKNIK SIPIL ,Tidak Memilih,62,80.15,Tidak Lulus,Tidak Lulus,10.2,10,1,0,10,10,10,10
4180129561,L,Bidik Misi,SMAS BINA PUTERA KOPO,Kab Serang,Banten,MANAJEMEN,Tidak Memilih,62,81.48,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2
4180058532,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,259,85.38,KESEHATAN MASYARAKAT,pil_1,10.8,10.7,1,0,10.7,10.7,10.7,10.7
4180115876,P,Reguler,SMAN 1 PANGANDARAN,Kab Ciamis,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,213,87.28,KESEHATAN MASYARAKAT,pil_1,11,10.9,1,0,10.9,10.9,10.9,10.9
4180130814,P,Reguler,SMKN RAJAPOLAH,Kab Tasikmalaya,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,88,76.91,Tidak Lulus,Tidak Lulus,10.9,9.6,1,0,9.6,9.6,9.6,9.6
4180131416,P,Bidik Misi,SMAN 1 PELABUHAN RATU,Kab Sukabumi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,226,82.62,Tidak Lulus,Tidak Lulus,10.6,10.3,1,0,10.3,10.3,10.3,10.3
4180131529,P,Bidik Misi,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,268,82.44,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3
4180131691,L,Reguler,SMKN 1 GANTAR,Kab Indramayu,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,16,83.28,Tidak Lulus,Tidak Lulus,9.6,10.4,1,0,10.4,10.4,10.4,10.4
4180132268,L,Reguler,SMAN 1 TALAGA,Kab Majalengka,Jawa Barat,MANAJEMEN,Tidak Memilih,188,83.69,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5
4180132686,L,Reguler,SMKN 1 GANTAR,Kab Indramayu,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,16,82.39,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3
4180132911,P,Bidik Misi,SMAN 1 JAMPANGKULON,Kab Sukabumi,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,226,84.53,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180132957,L,Reguler,SMKS ANALIS KESEHATAN DITKESAD,Kota Jakarta Timur,DKI Jakarta,KESEHATAN MASYARAKAT,Tidak Memilih,122,84.96,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180135729,L,Bidik Misi,SMKS FADRIS,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,14,85.09,Tidak Lulus,Tidak Lulus,10,10.6,1,0,10.6,10.6,10.6,10.6
4180136913,P,Reguler,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,ILMU POLITIK,Tidak Memilih,102,84.03,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5
4180138091,P,Reguler,SMAN 1 SURADE,Kab Sukabumi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,217,84.2,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5
4180138097,P,Bidik Misi,SMAN 1 KADUGEDE,Kab Kuningan,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,138,81.1,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1
4180140383,L,Reguler,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,160,84.08,EKONOMI SYARIAH,pil_1,10.7,10.5,1,0,10.5,10.5,10.5,10.5
4180141114,L,Reguler,SMAN 1 BANJAR,Kota Banjar,Jawa Barat,MANAJEMEN,Tidak Memilih,130,84.4,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180142798,P,Reguler,SMAN 5 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,238,83.93,PENDIDIKAN BIOLOGI,pil_1,10.7,10.5,1,0,10.5,10.5,10.5,10.5
4180143145,P,Bidik Misi,SMAN 1 JATIWARAS,Kab Tasikmalaya,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,65,84.87,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180148437,P,Reguler,MAN 2 INDRAMAYU,Kab Indramayu,Jawa Barat,MANAJEMEN,Tidak Memilih,61,80.6,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180148513,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,109,81.92,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2
4180148618,L,Reguler,SMK TARUNA BANGSA BEKASI,Kota Bekasi,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,63,84.6,Tidak Lulus,Tidak Lulus,10.3,10.6,1,0,10.6,10.6,10.6,10.6
4180150226,P,Reguler,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,AKUNTANSI,Tidak Memilih,102,86.24,Tidak Lulus,Tidak Lulus,10.8,10.8,1,0,10.8,10.8,10.8,10.8
4180151239,P,Reguler,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,AGRIBISNIS ,Tidak Memilih,136,82.03,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180151595,L,Reguler,SMAN 1 BABELAN,Kab Bekasi,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,178,79.96,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10
4180152372,P,Bidik Misi,SMAN 1 DUKUPUNTANG,Kab Cirebon,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,202,84.65,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180153324,P,Reguler,SMAN 92 JAKARTA,Kota Jakarta Utara,DKI Jakarta,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,35,80.63,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1
4180153888,P,Bidik Misi,SMAN 5 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,238,85.6,Tidak Lulus,Tidak Lulus,10.9,10.7,1,0,10.7,10.7,10.7,10.7
4180154036,L,Reguler,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,268,82.29,Tidak Lulus,Tidak Lulus,10.6,10.3,1,0,10.3,10.3,10.3,10.3
4180155471,P,Reguler,SMAN 3 CIAMIS,Kab Ciamis,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,106,82.63,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180155530,P,Reguler,SMA BINAUL UMMAH,Kab Kuningan,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,54,81.84,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2
4180156110,P,Bidik Misi,SMAN 1 JALAKSANA,Kab Kuningan,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,157,82.14,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180156939,P,Bidik Misi,SMAN 1 SARIWANGI,Kab Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,52,83.56,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180157938,P,Bidik Misi,SMAN 5 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,238,82.71,Tidak Lulus,Tidak Lulus,10.6,10.3,1,0,10.3,10.3,10.3,10.3
4180160349,P,Reguler,SMAN 2 KUNINGAN,Kab Kuningan,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,106,82.03,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3
4180160992,P,Bidik Misi,SMKN 9 GARUT,Kab Garut,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,40,87.63,Tidak Lulus,Tidak Lulus,10.5,11,1,0,11,11,11,11
4180161332,P,Bidik Misi,SMKS KRIJA BHAKTI UTAMA,Kab Garut,Jawa Barat,MANAJEMEN,Tidak Memilih,115,85.46,Tidak Lulus,Tidak Lulus,10.2,10.7,1.1,0,10.7,10.7,10.7,10.7
4180162798,P,Reguler,SMAN 92 JAKARTA,Kota Jakarta Utara,DKI Jakarta,PENDIDIKAN EKONOMI,Tidak Memilih,137,84.9,Tidak Lulus,Tidak Lulus,10.6,10.6,1,0,10.6,10.6,10.6,10.6
4180163700,P,Reguler,SMAN 92 JAKARTA,Kota Jakarta Utara,DKI Jakarta,ILMU POLITIK,Tidak Memilih,137,82.99,Tidak Lulus,Tidak Lulus,10.4,10.4,1,0,10.4,10.4,10.4,10.4
4180164035,P,Bidik Misi,SMAN 3 CIREBON,Kota Cirebon,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,252,81.76,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2
4180165059,L,Reguler,MAN 2 KOTA BEKASI,Kota Bekasi,Jawa Barat,MANAJEMEN,Tidak Memilih,134,77.68,Tidak Lulus,Tidak Lulus,9.9,9.7,1,0,9.7,9.7,9.7,9.7
4180165707,P,Bidik Misi,SMAN 5 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,240,88.41,Tidak Lulus,Tidak Lulus,11.1,11.1,1,0,11.1,11.1,11.1,11.1
4180166836,P,Bidik Misi,SMAN 4 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,AGRIBISNIS ,Tidak Memilih,296,81.02,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180167831,P,Reguler,SMAN 3 CIAMIS,Kab Ciamis,Jawa Barat,AKUNTANSI,Tidak Memilih,106,83.13,Tidak Lulus,Tidak Lulus,10.4,10.4,1,0,10.4,10.4,10.4,10.4
4180168114,P,Reguler,SMAN 1 CILAMAYA,Kab Karawang,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,257,81.17,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180169080,P,Bidik Misi,SMKS BINA KARYA MANDIRI 2,Kota Bekasi,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,205,82.95,Tidak Lulus,Tidak Lulus,10.2,10.4,1,0,10.4,10.4,10.4,10.4
4180170762,P,Reguler,SMAS ISLAM ASSYAFIYAH 1 JAKARTA,Kota Jakarta Selatan,DKI Jakarta,GIZI,Tidak Memilih,38,81.84,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2
4180171656,P,Bidik Misi,MAN CIBALONG,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,87,82.68,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180172453,P,Bidik Misi,SMKS KRIJA BHAKTI UTAMA,Kab Garut,Jawa Barat,MANAJEMEN,Tidak Memilih,115,83.37,Tidak Lulus,Tidak Lulus,10.6,10.4,1.1,0,10.4,10.4,10.4,10.4
4180155430,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,109,83.48,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,pil_1,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180175162,L,Bidik Misi,SMAN 2 BANJARSARI,Kab Ciamis,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,76,82.63,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3
4180174813,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,34,83.6,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,pil_1,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180175804,L,Reguler,SMAS CINDERA MATA,Kota Bekasi,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,96,83.09,Tidak Lulus,Tidak Lulus,10.4,10.4,1,0,10.4,10.4,10.4,10.4
4180176140,L,Bidik Misi,SMAS ISLAM TERPADU SITUWANGI CIKAJANG,Kab Garut,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,18,87.13,Tidak Lulus,Tidak Lulus,10.9,10.9,1,0,10.9,10.9,10.9,10.9
4180179472,L,Bidik Misi,SMAN 10 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,Tidak Memilih,148,78.14,Tidak Lulus,Tidak Lulus,9.9,9.8,1,0,9.8,9.8,9.8,9.8
4180182589,P,Reguler,SMAN 4 PANDEGLANG,Kab Pandeglang,Banten,ILMU POLITIK,Tidak Memilih,171,80.04,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10
4180183039,L,Bidik Misi,MAS DARUL FALAH,Kab Garut,Jawa Barat,TEKNIK ELEKTRO ,Tidak Memilih,46,85.89,Tidak Lulus,Tidak Lulus,10.9,10.7,1,0,10.7,10.7,10.7,10.7
4180183879,L,Reguler,SMK GUNA DHARMA NUSANTARA,Kab Bandung,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,117,81.87,Tidak Lulus,Tidak Lulus,10.8,10.2,1,0,10.2,10.2,10.2,10.2
4180185812,P,Reguler,SMAN 1 BANTARUJEG,Kab Majalengka,Jawa Barat,ILMU POLITIK,Tidak Memilih,92,80.33,Tidak Lulus,Tidak Lulus,10.2,10,1,0,10,10,10,10
4180316183,P,Reguler,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,22,82.59,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,pil_1,10.5,10.3,1,0,10.3,10.3,10.3,10.3
4180186252,P,Reguler,SMA PGII 1,Kota Bandung,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,156,80.96,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180187888,P,Bidik Misi,SMAN 1 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,385,84.98,Tidak Lulus,Tidak Lulus,10.8,10.6,1,0,10.6,10.6,10.6,10.6
4180330716,P,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,177,81.92,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,pil_1,10.3,10.2,1,0,10.2,10.2,10.2,10.2
4180190772,L,Reguler,SMKN 6 KOTA BEKASI,Kota Bekasi,Jawa Barat,TEKNIK ELEKTRO ,Tidak Memilih,66,80.28,Tidak Lulus,Tidak Lulus,10.5,10,1,0,10,10,10,10
4180191887,P,Reguler,SMAS PESANTREN CINTAWANA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,Tidak Memilih,46,84.58,PENDIDIKAN EKONOMI,pil_1,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180192094,P,Reguler,MAN 2 KOTA BEKASI,Kota Bekasi,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,134,78.82,Tidak Lulus,Tidak Lulus,9.9,9.9,1,0,9.9,9.9,9.9,9.9
4180192161,P,Bidik Misi,SMKN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK ELEKTRO ,Tidak Memilih,102,81.76,Tidak Lulus,Tidak Lulus,9.9,10.2,1,0,10.2,10.2,10.2,10.2
4180194006,P,Bidik Misi,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,182,80.59,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1
4180194163,P,Reguler,SMAN 1 SLIYEG,Kab Indramayu,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,150,84.58,Tidak Lulus,Tidak Lulus,10.6,10.6,1,0,10.6,10.6,10.6,10.6
4180195377,P,Reguler,SMAN 3 SUKABUMI,Kota Sukabumi,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,28,85.03,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6
4180195608,P,Bidik Misi,SMAN 5 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,238,85.09,Tidak Lulus,Tidak Lulus,10.9,10.6,1,0,10.6,10.6,10.6,10.6
4180196054,P,Bidik Misi,SMAN 1 PABEDILAN,Kab Cirebon,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,108,80.96,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180196070,P,Reguler,SMAN 1 BABELAN,Kab Bekasi,Jawa Barat,PENDIDIKAN SEJARAH,Tidak Memilih,169,79.87,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10
4180197004,L,Reguler,SMAN 1 KOTO XI TARUSAN,Kab Pesisir Selatan,Sumatera Barat,TEKNIK INFORMATIKA,Tidak Memilih,132,85.97,Tidak Lulus,Tidak Lulus,10.8,10.7,1,0,10.7,10.7,10.7,10.7
4180198502,P,Bidik Misi,SMA NEGERI 2 KROYA,Kab Cilacap,Jawa Tengah,AGROTEKNOLOGI ,Tidak Memilih,50,84.34,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5
4180344005,P,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,177,83.61,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,pil_1,10.7,10.5,1,0,10.5,10.5,10.5,10.5
4180201317,P,Bidik Misi,SMAN 1 CIHAURBEUTI,Kab Ciamis,Jawa Barat,PENDIDIKAN BIOLOGI,Tidak Memilih,170,83.33,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4
4180201354,P,Reguler,SMAN 92 JAKARTA,Kota Jakarta Utara,DKI Jakarta,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,137,82.35,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3
4180201814,P,Reguler,SMKN 1 JAPARA,Kab Kuningan,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,71,84.04,Tidak Lulus,Tidak Lulus,10.4,10.5,1,0,10.5,10.5,10.5,10.5
4180202293,P,Bidik Misi,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,136,81.87,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2
4180202829,P,Reguler,SMAN 1 KADUGEDE,Kab Kuningan,Jawa Barat,AGRIBISNIS ,Tidak Memilih,138,80.88,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1
4180202959,P,Bidik Misi,SMAN 1 HAURGEULIS,Kab Indramayu,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI ",Tidak Memilih,152,82.61,Tidak Lulus,Tidak Lulus,10.5,10.3,1.1,0,10.3,10.3,10.3,10.3
4180202971,P,Reguler,SMAN 4 PANDEGLANG,Kab Pandeglang,Banten,GIZI,Tidak Memilih,188,80.83,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1
4180203017,L,Reguler,SMKN 1 JAPARA,Kab Kuningan,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,71,85.57,Tidak Lulus,Tidak Lulus,10.2,10.7,1,0,10.7,10.7,10.7,10.7
4180203097,P,Reguler,SMAN DARMARAJA,Kab Sumedang,Jawa Barat,PENDIDIKAN GEOGRAFI,Tidak Memilih,119,83.99,PENDIDIKAN GEOGRAFI,pil_1,10.7,10.5,1.1,0,10.5,10.5,10.5,10.5
4180203499,P,Bidik Misi,SMAN 1 CIHAURBEUTI,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,170,82.99,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4
4180203550,P,Bidik Misi,SMAN 1 CIHAURBEUTI,Kab Ciamis,Jawa Barat,AKUNTANSI,Tidak Memilih,170,85.31,Tidak Lulus,Tidak Lulus,10.8,10.7,1,0,10.7,10.7,10.7,10.7
