nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8,X9,XT,IP Sem 1,IP Sem 2,Predikat Semester 1,Predikat Semester 2
4180262062,P,,MAN BANTAR KALONG,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS,AKUNTANSI,46,87.23,AGRIBISNIS,pil_1,11.0,10.9,1.0,0.0,10.9,10.9,10.9,10.9,10.6,76.1,,,,
4180011571,P,Bidik Misi,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,PENDIDIKAN EKONOMI,131,84.50,,,10.8,10.6,1.0,0.0,10.6,10.6,10.6,10.6,11.3,75.8,,,,
4180011604,L,,SMAN 9 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,,149,81.56,,,10.3,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.6,,,,
4180011705,P,,SMKS DWI PUTRI HUSADA,Kota Bogor,Jawa Barat,TEKNIK SIPIL ,KESEHATAN MASYARAKAT,75,79.47,,,10.3,9.9,1.1,0.0,9.9,9.9,9.9,9.9,7.5,68.6,,,,
4180011895,P,,SMKN 2 KUNINGAN,Kab Kuningan,Jawa Barat,AKUNTANSI,MANAJEMEN,150,85.20,,,10.3,10.6,1.0,0.0,10.6,10.6,10.6,10.6,7.5,72.1,,,,
4180270111,P,Bidik Misi,SMAS PESANTREN CINTAWANA,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS,PENDIDIKAN BIOLOGI,41,87.43,AGRIBISNIS,pil_1,11.0,10.9,1.0,0.0,10.9,10.9,10.9,10.9,10.6,77.3,3.7,3.4,,
4180012030,P,,SMKN 6 KOTA BEKASI,Kota Bekasi,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,PENDIDIKAN BIOLOGI,66,80.42,,,10.3,10.1,1.0,0.0,10.1,10.1,10.1,10.1,7.5,69.1,,,,
4180299265,P,Bidik Misi,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS,MANAJEMEN,254,86.46,AGRIBISNIS,pil_1,11.0,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.6,75.6,3.6,3.2,,
4180012504,P,Bidik Misi,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,PENDIDIKAN SEJARAH,76,83.89,,,10.5,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.6,74.6,,,,
4180012573,P,,SMAN 1 KARANGNUNGGAL,Kab Tasikmalaya,Jawa Barat,GIZI,KESEHATAN MASYARAKAT,256,85.81,GIZI,pil_1,10.9,10.7,1.0,0.0,10.7,10.7,10.7,10.7,10.6,76.1,3.24,3.29,,
4180012638,L,Bidik Misi,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,,160,83.08,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.6,74.1,,,,
4180012686,P,,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,76,85.37,,,10.7,10.7,1.0,0.0,10.7,10.7,10.7,10.7,10.6,75.7,,,,
4180012764,P,,SMKN MANONJAYA,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,PENDIDIKAN EKONOMI,76,84.93,EKONOMI PEMBANGUNAN,pil_1,10.7,10.6,1.1,0.0,10.6,10.6,10.6,10.6,10.6,75.5,0,4,,
4180012771,P,Bidik Misi,SMAN 1 KADUGEDE,Kab Kuningan,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,191,85.50,,,10.9,10.7,1.0,0.0,10.7,10.7,10.7,10.7,7.5,72.8,,,,
4180012794,L,,SMAS PGRI 43 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS ,MANAJEMEN,40,81.35,,,10.2,10.2,1.0,0.0,10.2,10.2,10.2,10.2,10.6,71.7,,,,
4180012967,P,,SMKN MANONJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,EKONOMI PEMBANGUNAN,76,80.78,,,10.2,10.1,1.0,0.0,10.1,10.1,10.1,10.1,10.6,72.3,,,,
4180013023,P,,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,76,84.13,,,10.5,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.6,74.7,,,,
4180013128,L,Bidik Misi,SMAN 1 JAMBLANG,Kab Cirebon,Jawa Barat,TEKNIK ELEKTRO ,AGROTEKNOLOGI ,184,81.70,,,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,70.0,,,,
4180013337,P,Bidik Misi,SMAN 1 LOSARI,Kab Cirebon,Jawa Barat,AGROTEKNOLOGI ,KESEHATAN MASYARAKAT,112,83.54,,,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,7.5,71.3,,,,
4180013342,P,Bidik Misi,SMAN 8 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN FISIKA,PENDIDIKAN MATEMATIKA,168,84.90,,,10.8,10.6,1.0,0.0,10.6,10.6,10.6,10.6,9.4,74.2,,,,
4180013652,P,Bidik Misi,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,EKONOMI SYARIAH,76,85.15,,,10.6,10.6,1.0,0.0,10.6,10.6,10.6,10.6,10.6,75.5,,,,
4180013829,P,Bidik Misi,SMKN 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,KESEHATAN MASYARAKAT,64,83.49,,,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,75.1,,,,
4180013976,P,,MAS AL-IHSAN,Kab Bandung,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN FISIKA,59,86.99,PENDIDIKAN FISIKA,pil_2,10.9,10.9,1.0,0.0,10.9,10.9,10.9,10.9,7.5,73.7,3.32,2.90,,
4180013992,P,,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,182,84.94,,,10.8,10.6,1.0,0.0,10.6,10.6,10.6,10.6,11.3,76.1,,,,
4180014029,P,,SMKS YAPSIPA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN MATEMATIKA,22,83.17,,,10.8,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,75.0,,,,
4180014105,P,,SMAS PGRI 43 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,GIZI,KESEHATAN MASYARAKAT,20,82.80,,,10.4,10.3,1.0,0.0,10.3,10.3,10.3,10.3,10.6,73.8,,,,
4180014117,P,,MAN PANGANDARAN,Kab Ciamis,Jawa Barat,ILMU POLITIK,AGRIBISNIS ,46,85.13,ILMU POLITIK,pil_1,10.8,10.6,1.0,0.0,10.6,10.6,10.6,10.6,10.0,74.0,3.24,3,,
4180014177,P,,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,182,80.68,,,10.3,10.1,1.0,0.0,10.1,10.1,10.1,10.1,11.3,73.0,,,,
4180014193,P,,SMKS YAPSIPA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,22,80.68,,,10.3,10.1,1.0,0.0,10.1,10.1,10.1,10.1,11.3,73.0,,,,
4180014305,P,,SMAN 8 GARUT,Kab Garut,Jawa Barat,AGRIBISNIS ,MANAJEMEN,126,82.33,,,10.4,10.3,1.0,0.0,10.3,10.3,10.3,10.3,9.4,71.2,,,,
4180014340,P,,SMKN 1 CIAMIS,Kab Ciamis,Jawa Barat,AKUNTANSI,MANAJEMEN,153,90.98,AKUNTANSI,pil_1,10.4,11.4,1.0,0.0,11.4,11.4,11.4,11.4,10.0,78.3,3.76,3.67,,
4180014354,L,Bidik Misi,SMAN 1 GEGESIK,Kab Cirebon,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK SIPIL ,195,85.74,,,10.8,10.7,1.0,0.0,10.7,10.7,10.7,10.7,7.5,72.9,,,,
4180310275,L,Bidik Misi,SMAN 5 GARUT,Kab Garut,Jawa Barat,AGRIBISNIS,,240,88.31,AGRIBISNIS,pil_1,11.1,11.0,1.0,0.0,11.0,11.0,11.0,11.0,9.4,75.7,2.35,2.2,,
4180014380,P,Bidik Misi,SMK AL ITTIHAD MABDAUL ULUM,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,AKUNTANSI,6,83.14,,,10.8,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,75.0,,,,
4180014513,P,Bidik Misi,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,182,81.71,,,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.8,,,,
4180014565,P,,SMKN RAJAPOLAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,MANAJEMEN,138,84.99,PENDIDIKAN MATEMATIKA,pil_1,10.4,10.6,1.0,0.0,10.6,10.6,10.6,10.6,10.6,75.2,3.24,3.48,,
4180014634,P,,SMKN 1 CIAMIS,Kab Ciamis,Jawa Barat,AKUNTANSI,MANAJEMEN,153,90.21,AKUNTANSI,pil_1,10.4,11.3,1.0,0.0,11.3,11.3,11.3,11.3,10.0,77.8,3.1,0,,
4180014650,L,Bidik Misi,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,182,82.04,,,10.4,10.3,1.0,0.0,10.3,10.3,10.3,10.3,11.3,74.0,,,,
4180327017,L,,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AGRIBISNIS,AGROTEKNOLOGI,184,82.35,AGRIBISNIS,pil_1,10.6,10.3,1.0,0.0,10.3,10.3,10.3,10.3,11.3,74.3,3.5,3.75,,
4180014748,P,,SMKS YAPSIPA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,40,79.50,,,10.8,9.9,1.0,0.0,9.9,9.9,9.9,9.9,11.3,72.8,,,,
4180014778,P,,SMAS PGRI 43 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS ,KESEHATAN MASYARAKAT,20,82.14,,,10.2,10.3,1.0,0.0,10.3,10.3,10.3,10.3,10.6,72.2,,,,
4180014793,P,Bidik Misi,SMAN 8 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN EKONOMI,126,83.07,,,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,9.4,72.8,,,,
4180014819,P,Bidik Misi,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN MATEMATIKA,182,84.36,,,10.6,10.5,1.0,0.0,10.5,10.5,10.5,10.5,11.3,75.6,,,,
4180014828,P,,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,AGRIBISNIS ,182,80.28,,,10.3,10.0,1.0,0.0,10.0,10.0,10.0,10.0,11.3,71.7,,,,
4180014977,P,,SMAS PGRI 43 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN GEOGRAFI,PENDIDIKAN SEJARAH,20,82.50,PENDIDIKAN GEOGRAFI,pil_1,10.3,10.3,1.0,0.0,10.3,10.3,10.3,10.3,10.6,73.5,3.2,3.08,,
4180015020,P,,SMAN 12 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,72,79.52,,,10.1,9.9,1.0,0.0,9.9,9.9,9.9,9.9,9.4,70.2,,,,
4180015077,P,,MAS AL-IHSAN,Kab Bandung,Jawa Barat,KESEHATAN MASYARAKAT,AGRIBISNIS ,59,87.63,,,10.9,11.0,1.0,0.0,11.0,11.0,11.0,11.0,7.5,73.2,,,,
4180015168,P,,SMAS AR RISSALAH,Kab Ciamis,Jawa Barat,KESEHATAN MASYARAKAT,,21,84.60,,,10.7,10.6,1.1,0.0,10.6,10.6,10.6,10.6,10.0,74.7,,,,
4180015207,P,,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,,259,81.92,EKONOMI PEMBANGUNAN,pil_1,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.9,3.18,3.18,,
4180015315,P,Bidik Misi,SMAN 1 LOSARI,Kab Cirebon,Jawa Barat,TEKNIK SIPIL ,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,112,85.13,,,10.7,10.6,1.0,0.0,10.6,10.6,10.6,10.6,7.5,72.4,,,,
4180015316,P,Bidik Misi,SMK BINA LESTARI PUI,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,PENDIDIKAN MATEMATIKA,22,83.39,,,10.7,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,75.1,,,,
4180015337,P,,SMKN 1 CIAMIS,Kab Ciamis,Jawa Barat,AKUNTANSI,MANAJEMEN,153,86.38,,,10.7,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.0,75.7,,,,
4180015461,P,,SMAN 1 BANJARSARI,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,,237,83.55,,,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.0,73.8,,,,
4180015533,L,,SMK MJPS 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,PENDIDIKAN BAHASA INGGRIS ,50,81.68,PENDIDIKAN EKONOMI,pil_1,10.6,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.9,3.33,3.25,,
4180015577,P,,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,182,81.88,,,10.5,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.9,,,,
4180015595,P,Bidik Misi,MAN SUKAMANAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN LUAR SEKOLAH,254,78.90,,,10.1,9.9,1.0,0.0,9.9,9.9,9.9,9.9,10.6,71.1,,,,
4180015751,L,,SMAS PGRI 43 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,AKUNTANSI,40,81.04,,,10.1,10.1,1.0,0.0,10.1,10.1,10.1,10.1,10.6,72.4,,,,
4180015755,P,Bidik Misi,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BIOLOGI,PENDIDIKAN MATEMATIKA,204,82.80,,,10.5,10.3,1.0,0.0,10.3,10.3,10.3,10.3,10.6,73.9,,,,
4180015773,P,,MAN CIBEUREUM,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,,20,83.34,,,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,74.9,,,,
4180015969,P,,SMAN 1 CIHAURBEUTI,Kab Ciamis,Jawa Barat,TEKNIK INFORMATIKA,AKUNTANSI,170,83.50,,,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,10.0,73.8,,,,
4180016009,P,,MAS SIRNARASA,Kab Ciamis,Jawa Barat,AKUNTANSI,MANAJEMEN,7,84.02,,,10.5,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.0,74.1,,,,
4180016069,L,Bidik Misi,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,AKUNTANSI,76,86.39,,,10.8,10.8,1.0,0.0,10.8,10.8,10.8,10.8,10.6,76.4,,,,
4180016082,P,,SMAN 1 CIHAURBEUTI,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN BIOLOGI,170,87.89,PENDIDIKAN MATEMATIKA,pil_1,11.2,11.0,1.0,0.0,11.0,11.0,11.0,11.0,10.0,77.1,3.1,3.33,,
4180016238,P,,SMAN 1 CIBINGBIN,Kab Kuningan,Jawa Barat,AGRIBISNIS ,MANAJEMEN,162,81.63,,,10.2,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,68.7,,,,
4180016279,P,Bidik Misi,SMAN 1 BANJARSARI,Kab Ciamis,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,237,84.28,,,10.7,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.0,74.3,,,,
4180330332,P,,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AGRIBISNIS,AGROTEKNOLOGI,184,83.09,AGRIBISNIS,pil_1,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,74.8,3,2.6,,
4180016337,P,,SMAN 1 CIWARU,Kab Kuningan,Jawa Barat,MANAJEMEN,AKUNTANSI,101,81.62,,,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,69.9,,,,
4180016347,P,,SMAN 1 CAMPAKA,Kab Purwakarta,Jawa Barat,AKUNTANSI,,110,81.50,,,10.3,10.2,1.0,0.0,10.2,10.2,10.2,10.2,7.5,69.7,,,,
4180016361,P,Bidik Misi,SMAN 10 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,215,81.70,,,10.5,10.2,1.0,0.0,10.2,10.2,10.2,10.2,9.4,71.9,,,,
4180016424,P,,SMAN 4 GARUT,Kab Garut,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK SIPIL ,130,84.79,,,10.8,10.6,1.0,0.0,10.6,10.6,10.6,10.6,9.4,74.2,,,,
4180016459,P,,SMAS MUHAMMADIYAH 3,Kota Tangerang,Banten,ILMU POLITIK,PENDIDIKAN GEOGRAFI,7,80.98,,,9.9,10.1,1.0,0.0,10.1,10.1,10.1,10.1,7.5,69.0,,,,
4180016514,P,,SMAS AR RISSALAH,Kab Ciamis,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,21,84.74,,,10.7,10.6,1.0,0.0,10.6,10.6,10.6,10.6,10.0,74.7,,,,
4180016567,P,,SMAN 1 CAMPAKA,Kab Purwakarta,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,110,80.64,,,10.1,10.1,1.0,0.0,10.1,10.1,10.1,10.1,6.3,67.8,,,,
4180016603,P,,SMK BINASENA,Kab Bogor,Jawa Barat,PENDIDIKAN MATEMATIKA,AKUNTANSI,19,81.39,,,10.1,10.2,1.2,0.0,10.2,10.2,10.2,10.2,7.5,69.7,,,,
4180330401,P,,SMAN 1 KARANGNUNGGAL,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS,EKONOMI PEMBANGUNAN,256,85.53,AGRIBISNIS,pil_1,10.8,10.7,1.0,0.0,10.7,10.7,10.7,10.7,10.6,74.9,3.5,3.5,,
4180016615,P,Bidik Misi,SMKN MANONJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,76,85.47,,,10.3,10.7,1.1,0.0,10.7,10.7,10.7,10.7,10.6,75.4,,,,
4180016627,L,Bidik Misi,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,PENDIDIKAN GEOGRAFI,76,84.61,,,10.6,10.6,1.0,0.0,10.6,10.6,10.6,10.6,10.6,75.1,,,,
4180016634,P,Bidik Misi,SMAN 17 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,TEKNIK INFORMATIKA,166,79.25,,,10.0,9.9,1.0,0.0,9.9,9.9,9.9,9.9,9.4,69.9,,,,
4180016639,L,Bidik Misi,SMKN 1 MAJA,Kab Majalengka,Jawa Barat,TEKNIK INFORMATIKA,MANAJEMEN,112,80.99,,,10.0,10.1,1.0,0.0,10.1,10.1,10.1,10.1,7.5,69.1,,,,
4180016688,L,Bidik Misi,SMK MJPS 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,ILMU POLITIK,50,81.31,,,10.0,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.1,,,,
4180332487,P,,SMAN 1 KARANGNUNGGAL,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS,MANAJEMEN,256,86.90,AGRIBISNIS,pil_1,11.0,10.9,1.0,0.0,10.9,10.9,10.9,10.9,10.6,75.9,3.65,0,,
4180016773,L,,SMKS AL AFSAR,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN EKONOMI,13,85.98,,,10.0,10.7,1.0,0.0,10.7,10.7,10.7,10.7,10.6,75.4,,,,
4180016776,P,Bidik Misi,SMK MJPS 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,ILMU POLITIK,50,80.80,,,10.0,10.1,1.0,0.0,10.1,10.1,10.1,10.1,11.3,72.7,,,,
4180016809,P,Bidik Misi,SMAN 8 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN GEOGRAFI,PENDIDIKAN SEJARAH,126,82.91,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,9.4,72.7,,,,
4180016891,P,Bidik Misi,SMKS FARMASI YPIB MAJENANG,Kab Cilacap,Jawa Tengah,KESEHATAN MASYARAKAT,,45,86.35,,,10.5,10.8,1.0,0.0,10.8,10.8,10.8,10.8,7.5,73.0,,,,
4180016989,L,Bidik Misi,SMAN 5 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,AGROTEKNOLOGI ,240,89.94,KESEHATAN MASYARAKAT,pil_1,11.3,11.2,1.0,0.0,11.2,11.2,11.2,11.2,9.4,77.9,3.29,3.19,,
4180339264,L,,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,AGRIBISNIS,184,84.62,AGRIBISNIS,pil_2,10.7,10.6,1.0,0.0,10.6,10.6,10.6,10.6,11.3,74.8,0.00,3.25,,
4180017078,P,,SMKS BINA PUTERA NUSANTARA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,GIZI,106,82.52,,,10.6,10.3,1.0,0.0,10.3,10.3,10.3,10.3,11.3,74.4,,,,
4180017083,P,Bidik Misi,SMAN 2 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,KESEHATAN MASYARAKAT,255,86.07,,,10.9,10.8,1.0,0.0,10.8,10.8,10.8,10.8,9.4,75.1,,,,
4180017144,P,Bidik Misi,SMAN 17 GARUT,Kab Garut,Jawa Barat,TEKNIK SIPIL ,MANAJEMEN,166,83.05,,,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,9.4,72.7,,,,
4180017174,P,Bidik Misi,SMAN 9 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,KESEHATAN MASYARAKAT,149,82.54,,,10.4,10.3,1.0,0.0,10.3,10.3,10.3,10.3,11.3,74.2,,,,
4180017210,P,,SMKN 1 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,TEKNIK SIPIL ,160,82.49,,,10.4,10.3,1.0,0.0,10.3,10.3,10.3,10.3,9.4,72.3,,,,
4180017300,P,Bidik Misi,SMAN 1 CIKATOMAS,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,EKONOMI SYARIAH,126,81.98,EKONOMI SYARIAH,pil_2,10.4,10.2,1.0,0.0,10.2,10.2,10.2,10.2,10.6,73.3,3.71,3.29,,
4180017337,L,,SMKN 1 BANJAR,Kota Banjar,Jawa Barat,PENDIDIKAN MATEMATIKA,TEKNIK INFORMATIKA,70,82.66,,,10.4,10.3,1.1,0.0,10.3,10.3,10.3,10.3,10.0,73.1,,,,
4180340518,P,,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AGRIBISNIS,TEKNIK INFORMATIKA,184,82.89,AGRIBISNIS,pil_1,10.5,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,73.6,2.55,2.3,,
4180017417,L,,SMAN 9 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,AGRIBISNIS ,149,80.46,,,10.2,10.1,1.0,0.0,10.1,10.1,10.1,10.1,11.3,71.7,,,,
4180017619,L,,MAN CIBEUREUM,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,,34,79.42,,,10.0,9.9,1.0,0.0,9.9,9.9,9.9,9.9,11.3,71.9,,,,
4180017652,P,Bidik Misi,SMKS AL AFSAR,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,AKUNTANSI,13,85.82,,,10.0,10.7,1.0,0.0,10.7,10.7,10.7,10.7,10.6,75.3,,,,
4180341755,L,,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AGRIBISNIS,PENDIDIKAN GEOGRAFI,177,82.93,AGRIBISNIS,pil_1,10.4,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,73.5,2.65,2.7,,
4180342925,L,,SMAS TERPADU RIYADLUL ULUM,Kota Tasikmalaya,Jawa Barat,AGRIBISNIS,MANAJEMEN,125,83.20,AGRIBISNIS,pil_1,10.6,10.4,1.0,0.0,10.4,10.4,10.4,10.4,11.3,73.8,2.35,2.1,,
4180359924,P,,SMAN 1 KARANGNUNGGAL,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,AGRIBISNIS,256,85.80,AGRIBISNIS,pil_2,10.8,10.7,1.0,0.0,10.7,10.7,10.7,10.7,10.6,75.1,3.00,2.75,,
4180017915,L,,SMKS AS SAABIQ,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,14,90.56,AKUNTANSI,pil_1,10.9,11.3,1.0,0.0,11.3,11.3,11.3,11.3,10.6,79.1,3.71,3.79,,
4180018017,P,,SMAN 3 RANGKAS BITUNG,Kab Lebak,Banten,KESEHATAN MASYARAKAT,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,128,83.37,,,10.7,10.4,1.0,0.0,10.4,10.4,10.4,10.4,7.5,71.3,,,,
4180018056,P,,SMAN 1 CIKATOMAS,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,126,79.11,,,10.1,9.9,1.0,0.0,9.9,9.9,9.9,9.9,10.6,71.1,,,,
4180018062,P,,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,160,83.69,,,10.7,10.5,1.0,0.0,10.5,10.5,10.5,10.5,10.6,74.6,,,,
4180018132,P,Bidik Misi,SMKS AL AFSAR,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN MATEMATIKA,13,87.79,,,10.7,11.0,1.0,0.0,11.0,11.0,11.0,11.0,10.6,77.2,,,,
4180018257,P,,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN MATEMATIKA,268,81.66,,,10.5,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.8,,,,
4180018273,P,,SMAN 9 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,132,81.94,,,10.3,10.2,1.0,0.0,10.2,10.2,10.2,10.2,11.3,73.8,,,,
