JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus Pilihan,X1,X2,X3,X5,X6,X7,X8,X9,XT
0,0,314,30,6,22,9,159,80.23,0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.7
0,0,46,16,6,9,14,153,81.63,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.8
1,0,808,61,6,6,21,56,82.35,1,10.4,10.3,1.0,10.3,10.3,10.3,10.3,10.6,73.5
0,1,361,19,6,27,10,166,79.49,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,9.4,70.1
0,0,602,93,6,6,17,97,82.94,1,10.5,10.4,1.0,10.4,10.4,10.4,10.4,11.3,74.6
0,1,550,61,6,6,10,12,96.48,1,12.1,12.1,1.0,12.1,12.1,12.1,12.1,10.6,84.0
0,0,625,17,7,6,28,106,87.65,1,10.3,11.0,1.0,11.0,11.0,11.0,11.0,7.5,73.6
0,0,286,15,6,10,8,213,87.19,1,11.0,10.9,1.0,10.9,10.9,10.9,10.9,10.0,76.5
0,0,286,15,6,21,14,213,90.07,1,11.3,11.3,1.0,11.3,11.3,11.3,11.3,10.0,78.6
0,0,286,15,6,9,4,213,90.41,1,11.3,11.3,1.0,11.3,11.3,11.3,11.3,10.0,78.8
0,0,286,15,6,8,11,213,89.02,1,11.2,11.1,1.0,11.1,11.1,11.1,11.1,10.0,77.8
0,0,268,30,6,25,3,152,81.09,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.4
0,1,19,93,6,21,14,136,82.67,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,11.3,74.4
0,0,55,61,6,25,13,131,80.55,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,10.6,72.1
0,0,325,61,6,10,4,124,84.62,0,10.8,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.3
0,0,765,17,7,21,4,84,83.9,0,10.8,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.7
0,0,412,65,6,15,10,131,80.88,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,10.0,71.7
0,1,779,19,6,10,6,239,88.08,0,10.2,11.0,1.0,11.0,11.0,11.0,11.0,9.4,75.6
1,0,429,93,6,21,25,259,83.67,1,10.7,10.5,1.0,10.5,10.5,10.5,10.5,11.3,75.2
1,0,351,91,2,9,3,160,79.16,0,9.9,9.9,1.0,9.9,9.9,9.9,9.9,7.5,67.9
0,1,465,93,6,5,10,155,81.62,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.6
0,0,325,61,6,10,4,124,83.42,0,10.6,10.4,1.0,10.4,10.4,10.4,10.4,10.6,74.4
0,0,129,17,7,22,17,83,79.54,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.2
0,1,336,19,6,10,6,148,78.21,0,10.0,9.8,1.0,9.8,9.8,9.8,9.8,9.4,69.3
0,0,803,93,6,9,4,24,83.73,0,10.0,10.5,1.0,10.5,10.5,10.5,10.5,11.3,74.6
0,0,739,61,6,4,10,22,83.73,0,10.0,10.5,1.0,10.5,10.5,10.5,10.5,10.6,74.0
0,1,305,61,6,9,11,52,82.94,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,10.6,73.9
0,0,337,91,2,9,1,145,79.84,0,10.2,10.0,1.0,10.0,10.0,10.0,10.0,7.5,67.6
0,1,22,61,6,7,16,51,86.34,1,10.9,10.8,1.1,10.8,10.8,10.8,10.8,10.6,76.5
0,1,288,15,6,9,28,160,88.98,1,11.3,11.1,1.0,11.1,11.1,11.1,11.1,10.0,77.9
0,1,550,61,6,6,9,12,94.91,1,11.9,11.9,1.0,11.9,11.9,11.9,11.9,10.6,82.8
0,0,723,61,6,6,25,21,84.56,1,11.9,10.6,1.0,10.6,10.6,10.6,10.6,10.6,76.4
1,1,288,15,6,1,3,160,86.04,0,10.9,10.8,1.1,10.8,10.8,10.8,10.8,10.0,75.7
1,0,286,15,6,10,15,161,86.57,1,10.8,10.8,1.0,10.8,10.8,10.8,10.8,10.0,75.9
0,0,760,61,6,7,28,67,85.04,1,10.6,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.4
0,0,527,11,6,7,3,66,84.28,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.8
1,1,308,15,6,6,20,105,81.0,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,10.0,71.9
0,0,760,61,6,7,28,67,84.73,1,10.4,10.6,1.0,10.6,10.6,10.6,10.6,10.6,74.9
0,0,310,61,6,15,4,143,86.25,1,10.9,10.8,1.0,10.8,10.8,10.8,10.8,10.6,76.4
1,0,690,93,6,10,28,127,81.01,0,10.9,10.1,1.0,10.1,10.1,10.1,10.1,11.3,73.8
0,0,229,30,6,4,10,183,81.89,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,7.5,70.1
0,0,455,93,6,17,11,182,79.94,1,10.2,10.0,1.0,10.0,10.0,10.0,10.0,11.3,72.5
0,1,229,30,6,4,6,183,80.84,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.2
0,1,22,61,6,21,3,51,90.53,1,11.4,11.3,1.1,11.3,11.3,11.3,11.3,10.6,79.7
1,0,472,93,6,5,8,183,80.87,1,10.3,10.1,1.1,10.1,10.1,10.1,10.1,11.3,73.1
1,0,286,15,6,5,10,161,84.8,1,10.7,10.6,1.0,10.6,10.6,10.6,10.6,10.0,74.7
0,1,365,19,6,14,21,195,82.46,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,9.4,72.3
0,0,305,61,6,7,10,52,82.98,1,10.5,10.4,1.0,10.4,10.4,10.4,10.4,10.6,74.0
0,0,455,93,6,14,11,268,81.38,1,10.6,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.7
0,0,455,93,6,16,14,268,84.67,1,11.0,10.6,1.0,10.6,10.6,10.6,10.6,11.3,76.2
0,1,195,61,6,13,21,163,82.37,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,10.6,73.5
0,1,691,19,6,25,4,67,82.37,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,9.4,72.2
0,0,229,30,6,17,22,183,80.58,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.1
0,0,310,61,6,10,15,143,85.39,0,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.6,75.9
0,0,161,65,6,9,7,220,82.14,2,10.4,10.3,1.0,10.3,10.3,10.3,10.3,10.0,72.7
0,0,472,93,6,4,10,183,81.68,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.7
0,1,455,93,6,1,21,268,81.54,0,10.5,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.7
0,0,694,93,6,11,13,96,80.8,0,10.5,10.1,1.0,10.1,10.1,10.1,10.1,11.3,73.3
0,0,310,61,6,10,5,143,87.47,1,11.1,10.9,1.0,10.9,10.9,10.9,10.9,10.6,77.4
0,0,465,93,6,5,17,129,81.38,1,10.3,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.4
0,1,229,30,6,3,9,157,83.58,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.2
0,0,472,93,6,5,4,183,80.88,1,10.2,10.1,1.0,10.1,10.1,10.1,10.1,11.3,73.0
0,0,472,93,6,10,1,183,81.05,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,11.3,72.1
0,0,184,61,6,9,1,24,81.93,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,10.6,72.2
0,1,463,85,20,20,13,47,86.23,0,11.0,10.8,1.0,10.8,10.8,10.8,10.8,7.5,73.4
0,0,667,15,6,10,25,99,83.63,0,11.0,10.5,1.0,10.5,10.5,10.5,10.5,10.0,74.3
1,1,670,15,6,4,5,167,84.71,0,11.0,10.6,1.0,10.6,10.6,10.6,10.6,10.0,74.9
1,0,222,18,6,6,15,117,83.25,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.1
0,0,162,15,6,13,25,237,82.79,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,10.0,73.3
1,1,709,19,6,24,3,95,79.79,0,10.5,10.0,1.0,10.0,10.0,10.0,10.0,9.4,70.8
0,0,571,67,6,9,28,125,82.6,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.5
0,0,184,61,6,9,7,24,82.71,0,10.3,10.3,1.0,10.3,10.3,10.3,10.3,10.6,73.6
0,0,645,15,6,10,13,114,83.2,0,10.3,10.4,1.0,10.4,10.4,10.4,10.4,10.0,73.3
1,0,162,15,6,27,24,151,82.67,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,10.0,73.1
0,0,245,61,6,7,8,256,85.03,1,10.8,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.5
1,0,472,93,6,19,28,183,80.11,0,10.1,10.0,1.1,10.0,10.0,10.0,10.0,11.3,72.5
0,0,55,61,6,21,16,254,78.57,0,10.0,9.8,1.0,9.8,9.8,9.8,9.8,10.6,70.7
1,0,310,61,6,4,10,143,85.88,0,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.6,76.2
0,0,55,61,6,10,21,131,81.22,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,10.6,72.6
0,0,642,65,6,4,15,157,85.51,0,10.2,10.7,1.0,10.7,10.7,10.7,10.7,10.0,74.7
1,0,124,86,7,13,10,50,77.13,0,9.8,9.6,1.0,9.6,9.6,9.6,9.6,7.5,66.5
0,0,367,65,6,13,17,120,79.97,0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,71.0
0,1,19,93,6,9,7,136,82.27,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,11.3,74.1
0,0,273,61,6,10,4,132,84.91,0,10.8,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.5
0,1,472,93,6,1,27,183,80.18,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,11.3,71.5
1,0,348,19,6,1,28,184,77.47,0,9.8,9.7,1.0,9.7,9.7,9.7,9.7,9.4,67.6
0,0,717,61,6,9,10,151,77.76,0,9.8,9.7,1.0,9.7,9.7,9.7,9.7,10.6,70.0
0,1,471,19,6,9,7,168,83.53,0,10.4,10.4,1.0,10.4,10.4,10.4,10.4,9.4,73.0
0,0,475,67,6,11,17,115,82.17,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.3
0,0,681,65,6,10,4,121,84.29,0,10.4,10.5,1.0,10.5,10.5,10.5,10.5,10.0,74.1
0,1,87,93,6,17,11,16,94.76,1,11.9,11.8,1.0,11.8,11.8,11.8,11.8,11.3,83.4
0,1,127,16,6,1,9,223,89.48,0,11.2,11.2,1.0,11.2,11.2,11.2,11.2,7.5,74.6
0,0,162,15,6,4,28,237,83.45,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,10.0,73.7
1,1,778,61,6,24,21,7,84.39,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,10.6,74.9
0,1,785,61,6,11,13,27,84.66,0,10.5,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.1
0,0,717,61,6,9,15,151,78.87,0,10.5,9.9,1.0,9.9,9.9,9.9,9.9,10.6,71.5
0,1,412,65,6,10,13,131,86.72,0,10.9,10.8,1.1,10.8,10.8,10.8,10.8,10.0,76.2
0,0,229,30,6,21,14,157,82.59,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,6.3,69.3
1,0,421,41,3,10,4,78,80.63,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.1
0,1,642,65,6,15,5,157,83.59,0,10.2,10.4,1.0,10.4,10.4,10.4,10.4,10.0,73.5
0,0,480,93,6,10,1,149,80.77,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,11.3,72.0
0,0,23,13,7,4,13,127,84.43,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,7.5,72.0
0,0,273,61,6,8,10,132,84.93,1,10.7,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.4
1,0,736,93,6,25,24,49,83.36,0,10.9,10.4,1.0,10.4,10.4,10.4,10.4,11.3,75.3
0,1,284,11,6,4,28,123,79.87,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.5
0,1,229,30,6,7,9,157,83.27,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.1
1,1,513,52,2,27,28,62,80.15,0,10.2,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.8
0,0,413,15,6,8,9,106,86.22,1,10.9,10.8,1.0,10.8,10.8,10.8,10.8,10.0,75.8
0,1,717,61,6,5,11,148,80.94,0,10.8,10.1,1.0,10.1,10.1,10.1,10.1,10.6,73.0
0,0,222,18,6,9,1,202,83.33,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.1
0,1,477,19,6,27,3,149,87.33,0,11.0,10.9,1.1,10.9,10.9,10.9,10.9,9.4,76.0
0,1,232,58,6,3,10,111,81.12,0,10.4,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.6
0,0,317,37,6,21,3,100,83.79,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.4
1,0,286,15,6,10,5,161,86.76,1,11.0,10.8,1.0,10.8,10.8,10.8,10.8,10.0,76.2
0,0,247,15,6,8,10,185,84.68,1,10.6,10.6,1.0,10.6,10.6,10.6,10.6,10.0,74.5
0,0,286,15,6,10,1,161,89.08,1,11.3,11.1,1.0,11.1,11.1,11.1,11.1,10.0,76.9
0,0,286,15,6,10,4,161,91.06,1,11.4,11.4,1.0,11.4,11.4,11.4,11.4,10.0,79.3
0,0,286,15,6,5,6,161,87.35,1,11.0,10.9,1.0,10.9,10.9,10.9,10.9,10.0,76.6
0,1,237,61,6,24,3,65,81.86,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,10.6,73.2
0,1,286,15,6,10,1,213,85.22,0,10.6,10.7,1.0,10.7,10.7,10.7,10.7,10.0,73.9
0,0,588,61,6,25,10,21,85.16,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.5
1,1,513,52,2,10,28,62,81.48,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.6
0,0,736,93,6,9,4,106,84.99,1,10.0,10.6,1.0,10.6,10.6,10.6,10.6,11.3,75.4
0,0,429,93,6,9,28,259,85.38,1,10.8,10.7,1.0,10.7,10.7,10.7,10.7,11.3,76.4
0,1,37,19,6,16,21,161,84.91,0,10.5,10.6,1.0,10.6,10.6,10.6,10.6,9.4,74.0
0,0,388,61,6,15,4,44,87.75,1,11.1,11.0,1.0,11.0,11.0,11.0,11.0,10.6,77.5
0,1,213,61,6,13,22,44,85.28,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,7.5,72.6
0,1,365,19,6,7,9,195,80.81,0,10.1,10.1,1.0,10.1,10.1,10.1,10.1,9.4,71.0
0,0,455,93,6,15,5,182,81.81,1,10.5,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.9
0,0,167,18,6,9,27,159,80.09,0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.6
0,0,455,93,6,22,8,182,80.1,0,10.2,10.0,1.0,10.0,10.0,10.0,10.0,11.3,72.5
0,0,450,93,6,10,17,224,84.42,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,11.3,75.7
1,1,288,15,6,5,8,145,85.14,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,10.0,75.0
0,0,455,93,6,11,22,182,80.21,0,10.2,10.0,1.0,10.0,10.0,10.0,10.0,11.3,72.6
1,0,455,93,6,5,6,182,80.25,0,10.2,10.0,1.0,10.0,10.0,10.0,10.0,11.3,72.6
0,1,455,93,6,10,5,182,81.21,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.5
0,1,37,19,6,9,3,161,75.34,0,9.6,9.4,1.0,9.4,9.4,9.4,9.4,9.4,67.0
0,0,455,93,6,13,8,182,81.5,0,10.5,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.7
0,1,156,36,19,27,25,93,85.21,0,10.6,10.7,1.1,10.7,10.7,10.7,10.7,7.5,72.4
0,0,450,93,6,4,10,224,84.35,0,10.7,10.5,1.0,10.5,10.5,10.5,10.5,11.3,75.7
0,0,286,15,6,9,28,213,87.28,1,11.0,10.9,1.0,10.9,10.9,10.9,10.9,10.0,76.5
0,0,19,93,6,9,7,136,85.4,1,10.9,10.7,1.0,10.7,10.7,10.7,10.7,11.3,76.5
0,0,717,61,6,27,28,88,76.91,0,10.9,9.6,1.0,9.6,9.6,9.6,9.6,10.6,70.6
0,1,19,93,6,1,14,136,85.47,0,10.9,10.7,1.0,10.7,10.7,10.7,10.7,11.3,76.6
0,0,533,67,6,4,10,47,78.2,0,10.0,9.8,1.0,9.8,9.8,9.8,9.8,7.5,67.4
0,0,628,52,2,7,3,18,79.91,0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.5
0,0,455,93,6,15,5,182,82.1,1,10.5,10.3,1.0,10.3,10.3,10.3,10.3,11.3,74.0
0,0,342,92,2,9,3,162,83.4,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.1
0,0,450,93,6,10,8,224,84.45,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,11.3,75.8
0,1,294,58,6,9,28,226,82.62,0,10.6,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.8
0,1,455,93,6,21,28,268,82.44,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,11.3,74.3
0,0,37,19,6,10,6,161,75.15,0,9.6,9.4,1.0,9.4,9.4,9.4,9.4,9.4,66.9
1,0,651,21,6,27,28,16,83.28,0,9.6,10.4,1.0,10.4,10.4,10.4,10.4,6.3,68.9
1,1,174,11,6,27,25,161,81.0,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.4
1,0,301,4,6,7,14,46,82.3,0,10.2,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.1
1,0,322,37,6,10,28,188,83.69,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.4
0,0,310,61,6,9,10,254,85.54,1,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.6,76.0
0,0,397,73,4,1,21,72,83.07,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.9
1,0,651,21,6,27,28,16,82.39,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.5
0,0,338,93,6,9,2,106,84.61,1,10.6,10.6,1.0,10.6,10.6,10.6,10.6,11.3,75.8
0,0,163,37,6,9,27,92,81.3,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.7
0,0,472,93,6,10,4,183,79.76,0,10.1,10.0,1.0,10.0,10.0,10.0,10.0,11.3,72.2
0,1,231,58,6,27,28,226,84.53,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,6.3,70.7
1,0,721,75,4,9,28,122,84.96,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,7.5,72.3
0,1,37,19,6,4,7,161,76.16,0,9.7,9.5,1.0,9.5,9.5,9.5,9.5,9.4,67.7
0,1,750,72,4,4,10,16,80.57,0,9.7,10.1,1.0,10.1,10.1,10.1,10.1,7.5,68.5
1,0,376,21,6,4,6,107,82.84,0,10.5,10.4,1.0,10.4,10.4,10.4,10.4,7.5,70.7
0,0,43,60,2,25,1,153,80.7,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,68.2
0,0,201,30,6,21,13,157,81.88,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,7.5,70.0
0,0,96,15,6,9,10,22,81.87,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,10.0,72.4
0,0,177,61,6,22,16,236,85.71,1,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.6,76.1
0,1,472,93,6,15,11,183,79.56,0,10.0,9.9,1.0,9.9,9.9,9.9,9.9,11.3,72.0
1,1,744,61,6,25,28,14,85.09,0,10.0,10.6,1.0,10.6,10.6,10.6,10.6,10.6,74.9
1,1,83,61,6,10,6,14,83.8,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,10.6,74.6
0,0,177,61,6,9,4,236,85.76,1,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.6,76.1
0,1,381,3,6,7,9,218,81.73,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.9
1,0,357,67,6,5,6,159,81.26,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.7
0,0,238,78,15,3,4,288,80.02,0,10.3,10.0,1.0,10.0,10.0,10.0,10.0,7.5,68.8
0,0,125,67,6,1,9,31,85.2,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,7.5,71.5
0,0,370,15,6,8,28,102,84.03,0,10.5,10.5,1.0,10.5,10.5,10.5,10.5,10.0,74.0
1,1,538,58,6,7,9,15,87.85,0,11.0,11.0,1.0,11.0,11.0,11.0,11.0,7.5,74.4
0,0,310,61,6,9,4,254,86.5,1,11.0,10.8,1.0,10.8,10.8,10.8,10.8,10.6,76.7
1,0,786,93,6,15,8,36,85.78,1,10.9,10.7,1.0,10.7,10.7,10.7,10.7,11.3,76.8
0,0,321,58,6,9,28,217,84.2,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.7
0,1,241,30,6,21,28,138,81.1,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.5
0,0,310,61,6,10,5,143,85.23,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,10.6,75.7
0,0,161,65,6,11,15,130,82.76,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,10.0,73.2
0,0,563,92,2,7,9,19,86.39,0,10.9,10.8,1.0,10.8,10.8,10.8,10.8,7.5,73.4
0,0,177,61,6,4,7,236,86.21,0,11.0,10.8,1.0,10.8,10.8,10.8,10.8,10.6,76.5
0,0,394,93,6,4,10,277,86.87,1,11.1,10.9,1.0,10.9,10.9,10.9,10.9,11.3,77.6
1,0,428,9,6,27,24,244,81.52,0,10.3,10.2,1.1,10.2,10.2,10.2,10.2,7.5,69.8
1,0,286,15,6,6,4,161,85.09,1,10.7,10.6,1.0,10.6,10.6,10.6,10.6,10.0,74.9
0,0,472,93,6,9,6,187,82.22,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,11.3,74.0
0,0,374,19,6,9,10,255,85.23,0,10.8,10.7,1.0,10.7,10.7,10.7,10.7,9.4,74.4
0,0,327,93,6,4,10,130,84.87,0,10.6,10.6,1.0,10.6,10.6,10.6,10.6,11.3,75.9
0,0,215,11,6,1,3,191,81.16,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.4
1,0,684,67,6,25,27,103,82.59,0,10.2,10.3,1.0,10.3,10.3,10.3,10.3,7.5,70.3
0,0,310,61,6,9,5,254,86.8,1,11.1,10.8,1.0,10.8,10.8,10.8,10.8,10.6,77.0
1,0,34,61,6,6,28,160,84.08,1,10.7,10.5,1.0,10.5,10.5,10.5,10.5,10.6,74.9
0,0,711,61,6,15,10,71,83.2,1,10.7,10.4,1.0,10.4,10.4,10.4,10.4,10.6,74.3
1,0,117,3,6,27,24,248,83.33,0,10.4,10.4,1.0,10.4,10.4,10.4,10.4,7.5,71.0
1,0,161,65,6,10,28,130,84.4,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,10.0,74.5
0,0,173,15,6,9,14,298,87.74,1,11.1,11.0,1.0,11.0,11.0,11.0,11.0,10.0,76.9
0,0,649,15,6,21,14,46,86.64,1,10.7,10.8,1.1,10.8,10.8,10.8,10.8,10.0,75.9
1,0,511,68,6,4,6,74,80.42,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.0
0,0,465,93,6,10,5,129,85.12,1,10.8,10.6,1.0,10.6,10.6,10.6,10.6,11.3,76.3
0,0,652,19,6,13,6,160,81.72,0,10.8,10.2,1.0,10.2,10.2,10.2,10.2,9.4,72.3
1,0,459,19,6,5,10,171,81.41,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,9.4,71.5
0,0,450,93,6,14,28,238,83.93,1,10.7,10.5,1.0,10.5,10.5,10.5,10.5,11.3,75.4
0,1,237,61,6,27,28,65,84.87,0,10.7,10.6,1.0,10.6,10.6,10.6,10.6,10.6,75.3
0,0,465,93,6,10,5,129,81.85,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.7
0,0,310,61,6,9,7,254,85.63,1,10.9,10.7,1.0,10.7,10.7,10.7,10.7,10.6,76.1
0,0,288,15,6,9,7,160,85.7,1,10.8,10.7,1.0,10.7,10.7,10.7,10.7,10.0,75.4
0,1,382,37,6,10,5,193,83.69,0,10.7,10.5,1.0,10.5,10.5,10.5,10.5,7.5,71.5
0,0,382,37,6,14,3,232,80.91,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.3
0,1,310,61,6,9,4,254,86.96,0,11.0,10.9,1.0,10.9,10.9,10.9,10.9,10.6,77.0
1,0,15,67,6,9,14,134,81.16,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.4
0,0,338,93,6,9,7,106,85.37,1,10.7,10.7,1.0,10.7,10.7,10.7,10.7,11.3,76.3
0,1,22,61,6,6,15,46,88.8,0,11.2,11.1,1.0,11.1,11.1,11.1,11.1,10.6,78.3
1,1,583,61,6,10,5,41,82.53,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,10.6,73.6
0,1,771,93,6,6,3,87,82.73,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,11.3,74.4
0,0,652,19,6,4,10,193,85.09,0,10.4,10.6,1.0,10.6,10.6,10.6,10.6,9.4,73.9
0,0,247,15,6,17,20,185,85.78,1,10.8,10.7,1.0,10.7,10.7,10.7,10.7,10.0,75.4
1,0,199,3,6,9,7,235,81.42,0,10.4,10.2,1.0,10.2,10.2,10.2,10.2,7.5,69.8
1,1,678,93,6,25,27,62,82.0,0,10.4,10.3,1.0,10.3,10.3,10.3,10.3,11.3,73.9
0,1,429,93,6,8,1,109,82.27,0,10.5,10.3,1.0,10.3,10.3,10.3,10.3,11.3,73.1
0,0,177,61,6,9,25,172,86.53,1,10.8,10.8,1.0,10.8,10.8,10.8,10.8,10.6,76.5
0,0,13,21,6,10,28,61,80.6,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,7.5,69.1
0,0,429,93,6,10,28,109,81.92,0,10.3,10.2,1.0,10.2,10.2,10.2,10.2,11.3,73.8
1,0,641,67,6,25,28,63,84.6,0,10.3,10.6,1.0,10.6,10.6,10.6,10.6,7.5,71.7
0,0,177,61,6,10,3,236,88.42,1,11.2,11.1,1.0,11.1,11.1,11.1,11.1,10.6,78.1
1,0,583,61,6,11,17,41,80.95,0,10.2,10.1,1.0,10.1,10.1,10.1,10.1,10.6,72.4
0,1,583,61,6,5,10,41,81.52,0,10.2,10.2,1.0,10.2,10.2,10.2,10.2,10.6,72.8
0,0,370,15,6,9,7,252,86.64,1,10.9,10.8,1.0,10.8,10.8,10.8,10.8,10.0,76.1
0,0,348,19,6,4,6,131,80.63,0,10.3,10.1,1.0,10.1,10.1,10.1,10.1,9.4,71.0
0,1,394,93,6,17,15,158,88.88,1,11.2,11.1,1.1,11.1,11.1,11.1,11.1,11.3,79.1
1,1,480,93,6,10,25,149,80.42,0,10.3,10.1,1.1,10.1,10.1,10.1,10.1,11.3,72.9
1,0,147,17,7,10,5,45,79.16,0,10.2,9.9,1.0,9.9,9.9,9.9,9.9,7.5,68.2
0,1,305,61,6,22,1,72,84.05,0,10.6,10.5,1.0,10.5,10.5,10.5,10.5,10.6,73.8
